buy：2022-04-22, 13330, 2373.0, 100, 237300.0, 3034900.0, 2797600.0
sell：2022-04-27, 14000, 127.0, 100, 12700.0, 2797600.0, 2810300.0
sell：2022-04-27, 13330, 2324.0, 100, 232400.0, 2810300.0, 3042700.0
buy：2022-05-02, 13330, 2385.0, 100, 238500.0, 3042700.0, 2804200.0
buy：2022-05-06, 14170, 1815.0, 100, 181500.0, 2804200.0, 2622700.0
sell：2022-05-16, 14170, 1670.0, 100, 167000.0, 2622700.0, 2789700.0
sell：2022-05-20, 13330, 2344.0, 100, 234400.0, 2789700.0, 3024100.0
buy：2022-06-02, 14170, 1646.0, 100, 164600.0, 3024100.0, 2859500.0
buy：2022-06-02, 13750, 875.0, 100, 87500.0, 2859500.0, 2772000.0
buy：2022-06-03, 13320, 535.0, 100, 53500.0, 2772000.0, 2718500.0
buy：2022-06-08, 13790, 1913.0, 100, 191300.0, 2718500.0, 2527200.0
buy：2022-06-10, 14070, 4530.0, 100, 453000.0, 2527200.0, 2074200.0
sell：2022-06-13, 14070, 4275.0, 100, 427500.0, 2074200.0, 2501700.0
buy：2022-06-27, 14190, 2416.0, 100, 241600.0, 2501700.0, 2260100.0
sell：2022-07-14, 13790, 1925.0, 100, 192500.0, 2260100.0, 2452600.0
sell：2022-08-01, 13320, 597.0, 100, 59700.0, 2452600.0, 2512300.0
sell：2022-08-03, 14170, 1625.0, 100, 162500.0, 2512300.0, 2674800.0
sell：2022-08-03, 13750, 938.0, 100, 93800.0, 2674800.0, 2768600.0
sell：2022-08-03, 14190, 2382.0, 100, 238200.0, 2768600.0, 3006800.0
buy：2022-08-23, 14190, 2414.0, 100, 241400.0, 3006800.0, 2765400.0
sell：2022-08-29, 14190, 2397.0, 100, 239700.0, 2765400.0, 3005100.0
buy：2022-08-29, 14170, 1582.0, 100, 158200.0, 3005100.0, 2846900.0
buy：2022-09-21, 13790, 1914.0, 100, 191400.0, 2846900.0, 2655500.0
sell：2022-09-26, 13790, 1900.0, 100, 190000.0, 2655500.0, 2845500.0
buy：2022-09-27, 13320, 546.0, 100, 54600.0, 2845500.0, 2790900.0
buy：2022-09-28, 22690, 6330.0, 100, 633000.0, 2790900.0, 2157900.0
buy：2022-09-28, 27820, 2594.0, 100, 259400.0, 2157900.0, 1898500.0
buy：2022-09-28, 18850, 2405.0, 100, 240500.0, 1898500.0, 1658000.0
buy：2022-09-29, 21580, 752.0, 100, 75200.0, 1658000.0, 1582800.0
buy：2022-09-29, 20010, 1540.0, 100, 154000.0, 1582800.0, 1428800.0
buy：2022-09-30, 22820, 3880.0, 100, 388000.0, 1428800.0, 1040800.0
buy：2022-09-30, 25930, 5940.0, 100, 594000.0, 1040800.0, 446800.0
buy：2022-09-30, 18880, 2258.0, 100, 225800.0, 446800.0, 221000.0
buy：2022-09-30, 18980, 758.0, 100, 75800.0, 221000.0, 145200.0
buy：2022-09-30, 18790, 713.0, 100, 71300.0, 145200.0, 73900.0
sell：2022-10-11, 27820, 2449.0, 100, 244900.0, 73900.0, 318800.0
buy：2022-10-11, 26760, 2037.0, 100, 203700.0, 318800.0, 115100.0
buy：2022-10-11, 20530, 1041.0, 100, 104100.0, 115100.0, 11000.0
sell：2022-10-12, 14170, 1448.0, 100, 144800.0, 11000.0, 155800.0
sell：2022-10-12, 25930, 5680.0, 100, 568000.0, 155800.0, 723800.0
buy：2022-10-12, 24320, 1845.0, 100, 184500.0, 723800.0, 539300.0
buy：2022-10-12, 23150, 106.0, 100, 10600.0, 539300.0, 528700.0
sell：2022-10-13, 18850, 2422.0, 100, 242200.0, 528700.0, 770900.0
sell：2022-10-13, 18790, 697.0, 100, 69700.0, 770900.0, 840600.0
buy：2022-10-13, 18020, 942.0, 100, 94200.0, 840600.0, 746400.0
buy：2022-10-13, 18030, 721.0, 100, 72100.0, 746400.0, 674300.0
buy：2022-10-13, 29310, 852.0, 100, 85200.0, 674300.0, 589100.0
buy：2022-10-13, 23450, 510.0, 100, 51000.0, 589100.0, 538100.0
buy：2022-10-14, 22070, 1628.0, 100, 162800.0, 538100.0, 375300.0
buy：2022-10-18, 15180, 3090.0, 100, 309000.0, 375300.0, 66300.0
sell：2022-10-20, 22690, 6250.0, 100, 625000.0, 66300.0, 691300.0
buy：2022-10-21, 24270, 1104.0, 100, 110400.0, 691300.0, 580900.0
buy：2022-10-21, 17210, 2434.0, 100, 243400.0, 580900.0, 337500.0
buy：2022-10-21, 18330, 2840.0, 100, 284000.0, 337500.0, 53500.0
buy：2022-10-21, 18210, 440.0, 100, 44000.0, 53500.0, 9500.0
sell：2022-10-24, 20010, 1546.0, 100, 154600.0, 9500.0, 164100.0
sell：2022-10-24, 18020, 936.0, 100, 93600.0, 164100.0, 257700.0
sell：2022-10-24, 17210, 2420.0, 100, 242000.0, 257700.0, 499700.0
buy：2022-10-24, 21460, 2285.0, 100, 228500.0, 499700.0, 271200.0
buy：2022-10-24, 23050, 2097.0, 100, 209700.0, 271200.0, 61500.0
sell：2022-10-27, 22070, 1605.0, 100, 160500.0, 61500.0, 222000.0
sell：2022-10-28, 13320, 530.0, 100, 53000.0, 222000.0, 275000.0
sell：2022-10-28, 15180, 2370.0, 100, 237000.0, 275000.0, 512000.0
sell：2022-10-28, 18210, 428.0, 100, 42800.0, 512000.0, 554800.0
buy：2022-11-01, 28710, 2314.0, 100, 231400.0, 554800.0, 323400.0
buy：2022-11-01, 18610, 2516.0, 100, 251600.0, 323400.0, 71800.0
sell：2022-11-02, 23450, 513.0, 100, 51300.0, 71800.0, 123100.0
sell：2022-11-04, 18980, 806.0, 100, 80600.0, 123100.0, 203700.0
sell：2022-11-07, 23150, 107.0, 100, 10700.0, 203700.0, 214400.0
sell：2022-11-09, 24320, 1880.0, 100, 188000.0, 214400.0, 402400.0
buy：2022-11-09, 25030, 2214.0, 100, 221400.0, 402400.0, 181000.0
sell：2022-11-14, 18030, 711.0, 100, 71100.0, 181000.0, 252100.0
sell：2022-11-14, 18610, 2435.0, 100, 243500.0, 252100.0, 495600.0
sell：2022-11-14, 25030, 2130.5, 100, 213050.0, 495600.0, 708650.0
buy：2022-11-14, 15180, 2862.0, 100, 286200.0, 708650.0, 422450.0
buy：2022-11-14, 22120, 1523.0, 100, 152300.0, 422450.0, 270150.0
buy：2022-11-14, 19800, 2124.0, 100, 212400.0, 270150.0, 57750.0
sell：2022-11-15, 24270, 974.0, 100, 97400.0, 57750.0, 155150.0
sell：2022-11-16, 29310, 855.0, 100, 85500.0, 155150.0, 240650.0
buy：2022-11-16, 15140, 206.0, 100, 20600.0, 240650.0, 220050.0
buy：2022-11-16, 18140, 1171.0, 100, 117100.0, 220050.0, 102950.0
buy：2022-11-18, 18730, 429.0, 100, 42900.0, 102950.0, 60050.0
buy：2022-11-21, 13320, 517.0, 100, 51700.0, 60050.0, 8350.0
sell：2022-11-30, 21460, 2695.0, 100, 269500.0, 8350.0, 277850.0
sell：2022-12-01, 18880, 2673.0, 100, 267300.0, 277850.0, 545150.0
sell：2022-12-01, 26760, 2200.0, 100, 220000.0, 545150.0, 765150.0
buy：2022-12-01, 25870, 4595.0, 100, 459500.0, 765150.0, 305650.0
sell：2022-12-02, 20530, 1025.0, 100, 102500.0, 305650.0, 408150.0
sell：2022-12-02, 23050, 2060.0, 100, 206000.0, 408150.0, 614150.0
sell：2022-12-02, 28710, 2796.0, 100, 279600.0, 614150.0, 893750.0
buy：2022-12-05, 24840, 530.0, 100, 53000.0, 893750.0, 840750.0
buy：2022-12-05, 24910, 2097.0, 100, 209700.0, 840750.0, 631050.0
buy：2022-12-05, 24890, 550.0, 100, 55000.0, 631050.0, 576050.0
buy：2022-12-05, 27490, 279.0, 100, 27900.0, 576050.0, 548150.0
sell：2022-12-06, 21580, 938.0, 100, 93800.0, 548150.0, 641950.0
sell：2022-12-06, 19800, 2121.0, 100, 212100.0, 641950.0, 854050.0
sell：2022-12-06, 24910, 2029.0, 100, 202900.0, 854050.0, 1056950.0
sell：2022-12-06, 27490, 275.0, 100, 27500.0, 1056950.0, 1084450.0
sell：2022-12-07, 22820, 3675.0, 100, 367500.0, 1084450.0, 1451950.0
sell：2022-12-08, 18330, 2923.0, 100, 292300.0, 1451950.0, 1744250.0
sell：2022-12-08, 24840, 493.0, 100, 49300.0, 1744250.0, 1793550.0
buy：2022-12-08, 27490, 280.0, 100, 28000.0, 1793550.0, 1765550.0
sell：2022-12-12, 18730, 399.0, 100, 39900.0, 1765550.0, 1805450.0
sell：2022-12-12, 27490, 274.0, 100, 27400.0, 1805450.0, 1832850.0
buy：2022-12-12, 25870, 4535.0, 100, 453500.0, 1832850.0, 1379350.0
buy：2022-12-12, 18080, 1528.0, 100, 152800.0, 1379350.0, 1226550.0
buy：2022-12-12, 26850, 2000.0, 100, 200000.0, 1226550.0, 1026550.0
buy：2022-12-13, 21700, 717.0, 100, 71700.0, 1026550.0, 954850.0
buy：2022-12-13, 28150, 4670.0, 100, 467000.0, 954850.0, 487850.0
buy：2022-12-13, 24890, 516.0, 100, 51600.0, 487850.0, 436250.0
buy：2022-12-13, 23450, 413.0, 100, 41300.0, 436250.0, 394950.0
buy：2022-12-13, 18900, 834.0, 100, 83400.0, 394950.0, 311550.0
sell：2022-12-14, 26850, 1969.0, 100, 196900.0, 311550.0, 508450.0
buy：2022-12-14, 19610, 1571.0, 100, 157100.0, 508450.0, 351350.0
sell：2022-12-16, 15180, 3170.0, 100, 317000.0, 351350.0, 668350.0
buy：2022-12-16, 20040, 2414.0, 100, 241400.0, 668350.0, 426950.0
buy：2022-12-16, 18050, 1010.0, 100, 101000.0, 426950.0, 325950.0
buy：2022-12-16, 13750, 999.0, 100, 99900.0, 325950.0, 226050.0
buy：2022-12-19, 24320, 1795.0, 100, 179500.0, 226050.0, 46550.0
sell：2022-12-20, 28150, 4475.0, 100, 447500.0, 46550.0, 494050.0
buy：2022-12-20, 18030, 722.0, 100, 72200.0, 494050.0, 421850.0
buy：2022-12-20, 21500, 1183.0, 100, 118300.0, 421850.0, 303550.0
sell：2022-12-21, 15140, 400.0, 100, 40000.0, 303550.0, 343550.0
sell：2022-12-21, 18080, 1452.0, 100, 145200.0, 343550.0, 488750.0
sell：2022-12-21, 21700, 630.0, 100, 63000.0, 488750.0, 551750.0
sell：2022-12-21, 19610, 1531.0, 100, 153100.0, 551750.0, 704850.0
sell：2022-12-21, 18050, 995.0, 100, 99500.0, 704850.0, 804350.0
sell：2022-12-21, 21500, 1122.0, 100, 112200.0, 804350.0, 916550.0
buy：2022-12-21, 27340, 705.0, 100, 70500.0, 916550.0, 846050.0
buy：2022-12-22, 27800, 2672.0, 100, 267200.0, 846050.0, 578850.0
sell：2022-12-23, 23450, 390.0, 100, 39000.0, 578850.0, 617850.0
buy：2022-12-23, 35910, 2303.0, 100, 230300.0, 617850.0, 387550.0
buy：2022-12-23, 39780, 1054.0, 100, 105400.0, 387550.0, 282150.0
buy：2022-12-23, 39910, 2548.0, 100, 254800.0, 282150.0, 27350.0
sell：2022-12-30, 22120, 1574.0, 100, 157400.0, 27350.0, 184750.0
sell：2022-12-30, 18030, 704.0, 100, 70400.0, 184750.0, 255150.0
buy：2022-12-30, 23950, 2235.0, 100, 223500.0, 255150.0, 31650.0
sell：2023-01-04, 25870, 4425.0, 200, 885000.0, 31650.0, 916650.0
buy：2023-01-04, 38250, 299.0, 100, 29900.0, 916650.0, 886750.0
buy：2023-01-04, 24320, 1766.0, 100, 176600.0, 886750.0, 710150.0
buy：2023-01-04, 31160, 1755.0, 100, 175500.0, 710150.0, 534650.0
buy：2023-01-04, 21500, 1090.0, 100, 109000.0, 534650.0, 425650.0
buy：2023-01-04, 31790, 1230.0, 100, 123000.0, 425650.0, 302650.0
buy：2023-01-04, 31100, 1902.0, 100, 190200.0, 302650.0, 112450.0
buy：2023-01-04, 36630, 664.0, 100, 66400.0, 112450.0, 46050.0
sell：2023-01-05, 13320, 531.0, 100, 53100.0, 46050.0, 99150.0
sell：2023-01-10, 20040, 2414.0, 100, 241400.0, 99150.0, 340550.0
buy：2023-01-10, 39230, 1635.0, 100, 163500.0, 340550.0, 177050.0
sell：2023-01-12, 18900, 850.0, 100, 85000.0, 177050.0, 262050.0
sell：2023-01-12, 31790, 1148.0, 100, 114800.0, 262050.0, 376850.0
buy：2023-01-12, 24130, 3650.0, 100, 365000.0, 376850.0, 11850.0
sell：2023-01-16, 27800, 2398.0, 100, 239800.0, 11850.0, 251650.0
sell：2023-01-16, 39910, 2248.0, 100, 224800.0, 251650.0, 476450.0
buy：2023-01-16, 16050, 1399.0, 100, 139900.0, 476450.0, 336550.0
buy：2023-01-16, 21540, 1718.0, 100, 171800.0, 336550.0, 164750.0
buy：2023-01-18, 34070, 932.3, 100, 93230.0, 164750.0, 71520.0
sell：2023-01-30, 38250, 288.0, 100, 28800.0, 71520.0, 100320.0
buy：2023-01-30, 36600, 494.0, 100, 49400.0, 100320.0, 50920.0
sell：2023-01-31, 36630, 721.0, 100, 72100.0, 50920.0, 123020.0
sell：2023-02-01, 23950, 2189.0, 100, 218900.0, 123020.0, 341920.0
buy：2023-02-01, 31410, 2916.0, 100, 291600.0, 341920.0, 50320.0
sell：2023-02-03, 18140, 1145.0, 100, 114500.0, 50320.0, 164820.0
sell：2023-02-03, 27340, 718.0, 100, 71800.0, 164820.0, 236620.0
sell：2023-02-03, 35910, 2357.0, 100, 235700.0, 236620.0, 472320.0
sell：2023-02-03, 16050, 1373.0, 100, 137300.0, 472320.0, 609620.0
buy：2023-02-03, 23530, 263.0, 100, 26300.0, 609620.0, 583320.0
sell：2023-02-06, 39780, 1099.0, 100, 109900.0, 583320.0, 693220.0
sell：2023-02-07, 21540, 1866.0, 100, 186600.0, 693220.0, 879820.0
buy：2023-02-08, 19490, 2350.0, 100, 235000.0, 879820.0, 644820.0
sell：2023-02-09, 13750, 1024.0, 100, 102400.0, 644820.0, 747220.0
sell：2023-02-09, 34070, 942.2, 100, 94220.0, 747220.0, 841440.0
sell：2023-02-09, 23530, 254.0, 100, 25400.0, 841440.0, 866840.0
buy：2023-02-09, 27840, 1594.0, 100, 159400.0, 866840.0, 707440.0
buy：2023-02-09, 33600, 2485.0, 100, 248500.0, 707440.0, 458940.0
buy：2023-02-09, 36720, 198.0, 100, 19800.0, 458940.0, 439140.0
buy：2023-02-09, 38910, 1909.0, 100, 190900.0, 439140.0, 248240.0
sell：2023-02-10, 21500, 1095.0, 100, 109500.0, 248240.0, 357740.0
buy：2023-02-10, 21170, 1656.0, 100, 165600.0, 357740.0, 192140.0
buy：2023-02-13, 18600, 687.0, 100, 68700.0, 192140.0, 123440.0
sell：2023-02-14, 39230, 1787.0, 100, 178700.0, 123440.0, 302140.0
sell：2023-02-14, 36600, 447.0, 100, 44700.0, 302140.0, 346840.0
buy：2023-02-14, 21380, 1046.0, 100, 104600.0, 346840.0, 242240.0
sell：2023-02-15, 24130, 3485.0, 100, 348500.0, 242240.0, 590740.0
sell：2023-02-15, 21380, 1000.0, 100, 100000.0, 590740.0, 690740.0
buy：2023-02-15, 32880, 4970.0, 100, 497000.0, 690740.0, 193740.0
buy：2023-02-15, 32010, 943.0, 100, 94300.0, 193740.0, 99440.0
sell：2023-02-21, 24320, 1786.0, 200, 357200.0, 99440.0, 456640.0
buy：2023-02-21, 18200, 3580.0, 100, 358000.0, 456640.0, 98640.0
sell：2023-02-22, 31100, 2056.0, 100, 205600.0, 98640.0, 304240.0
buy：2023-02-22, 35430, 2353.0, 100, 235300.0, 304240.0, 68940.0
buy：2023-02-22, 36560, 389.0, 100, 38900.0, 68940.0, 30040.0
sell：2023-03-01, 31410, 2842.0, 100, 284200.0, 30040.0, 314240.0
sell：2023-03-01, 33600, 2397.0, 100, 239700.0, 314240.0, 553940.0
buy：2023-03-02, 23710, 1974.0, 100, 197400.0, 553940.0, 356540.0
sell：2023-03-03, 31160, 2128.0, 100, 212800.0, 356540.0, 569340.0
buy：2023-03-03, 21270, 1112.0, 100, 111200.0, 569340.0, 458140.0
buy：2023-03-03, 36600, 459.0, 100, 45900.0, 458140.0, 412240.0
buy：2023-03-03, 36610, 1047.0, 100, 104700.0, 412240.0, 307540.0
buy：2023-03-03, 38250, 237.0, 100, 23700.0, 307540.0, 283840.0
buy：2023-03-03, 33190, 933.0, 100, 93300.0, 283840.0, 190540.0
buy：2023-03-03, 36760, 1543.0, 100, 154300.0, 190540.0, 36240.0
sell：2023-03-08, 23710, 1916.0, 100, 191600.0, 36240.0, 227840.0
buy：2023-03-10, 30640, 1866.0, 100, 186600.0, 227840.0, 41240.0
sell：2023-03-13, 36720, 196.0, 100, 19600.0, 41240.0, 60840.0
sell：2023-03-13, 38910, 2031.0, 100, 203100.0, 60840.0, 263940.0
sell：2023-03-13, 30640, 1745.0, 100, 174500.0, 263940.0, 438440.0
buy：2023-03-13, 21600, 1036.0, 100, 103600.0, 438440.0, 334840.0
buy：2023-03-13, 30500, 1149.0, 100, 114900.0, 334840.0, 219940.0
buy：2023-03-13, 29180, 1840.0, 100, 184000.0, 219940.0, 35940.0
sell：2023-03-14, 24890, 680.0, 200, 136000.0, 35940.0, 171940.0
sell：2023-03-14, 18600, 692.0, 100, 69200.0, 171940.0, 241140.0
sell：2023-03-14, 32010, 958.0, 100, 95800.0, 241140.0, 336940.0
sell：2023-03-15, 21170, 1677.0, 100, 167700.0, 336940.0, 504640.0
sell：2023-03-15, 36560, 376.0, 100, 37600.0, 504640.0, 542240.0
sell：2023-03-15, 36760, 1416.0, 100, 141600.0, 542240.0, 683840.0
sell：2023-03-16, 19490, 2482.0, 100, 248200.0, 683840.0, 932040.0
sell：2023-03-16, 18200, 3500.0, 100, 350000.0, 932040.0, 1282040.0
